;battCharge;battDischarge;batteryCapacity;dateTime;hourlyPrices;id;loadCons;loadGrid;loadProd;newGrid;priceThreshold;prices;prodUsage
140;11.498950000000002;0.9878;13.5;2014-01-06 20:00:00;0.0504;141;0.9878;0.9878;0.0;0.0;0.00493;0.0504;0.0
141;10.383650000000003;1.1153;13.5;2014-01-06 21:00:00;0.0504;142;1.1153;1.1153;0.0;0.0;0.00493;0.0504;0.0
142;9.69811666666667;0.685533333333333;13.5;2014-01-06 22:00:00;0.0504;143;0.685533333333333;0.685533333333333;0.0;0.0;0.00493;0.0504;0.0
143;9.69811666666667;0.0;13.5;2014-01-06 23:00:00;0.00493;144;0.248883333333333;0.248883333333333;0.0;0.248883333333333;0.00493;0.00493;0.0
144;9.69811666666667;0.0;13.5;2014-01-07 00:00:00;0.00493;145;0.36375;0.36375;0.0;0.36375;0.00493;0.00493;0.0
145;9.69811666666667;0.0;13.5;2014-01-07 01:00:00;0.00493;146;0.344416666666667;0.344416666666667;0.0;0.344416666666667;0.00493;0.00493;0.0
146;9.69811666666667;0.0;13.5;2014-01-07 02:00:00;0.00493;147;0.389866666666667;0.389866666666667;0.0;0.389866666666667;0.00493;0.00493;0.0
147;9.69811666666667;0.0;13.5;2014-01-07 03:00:00;0.00493;148;0.43705;0.43705;0.0;0.43705;0.00493;0.00493;0.0
148;9.69811666666667;0.0;13.5;2014-01-07 04:00:00;0.00493;149;0.435416666666667;0.435416666666667;0.0;0.435416666666667;0.00493;0.00493;0.0
149;9.69811666666667;0.0;13.5;2014-01-07 05:00:00;0.00493;150;0.4124;0.4124;0.0;0.4124;0.00493;0.00493;0.0
150;9.69811666666667;0.0;13.5;2014-01-07 06:00:00;0.00493;151;0.906016666666667;0.906016666666667;0.0;0.906016666666667;0.00493;0.00493;0.0
151;9.183600000000002;0.52835;13.5;2014-01-07 07:00:00;0.0504;152;0.52835;0.510233333333333;0.0138333333333333;0.0;0.00493;0.0504;0.0138333333333333
152;9.4783;0.224583333333333;13.5;2014-01-07 08:00:00;0.0504;153;0.224583333333333;-0.294666666666667;0.519283333333333;0.0;0.00493;0.0504;0.519283333333333
153;10.293050000000004;0.233216666666667;13.5;2014-01-07 09:00:00;0.0504;154;0.233216666666667;-0.814683333333333;1.04796666666667;0.0;0.00493;0.0504;1.04796666666667
154;11.726950000000008;0.222916666666667;13.5;2014-01-07 10:00:00;0.0504;155;0.222916666666667;-1.43385;1.65681666666667;0.0;0.00493;0.0504;1.65681666666667
155;13.5;0.317166666666667;13.5;2014-01-07 11:00:00;0.0504;156;0.317166666666667;-1.91555;2.23283333333333;0.0;0.00493;0.0504;2.0902166666666595
156;13.5;0.263766666666667;13.5;2014-01-07 12:00:00;0.0504;157;0.263766666666667;-2.31911666666667;2.58296666666667;0.0;0.00493;0.0504;0.26376666666666626
157;13.5;0.2346;13.5;2014-01-07 13:00:00;0.0504;158;0.2346;-2.48321666666667;2.71778333333333;0.0;0.00493;0.0504;0.2346000000000008
